"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g582",1.00129130629771,-0.14661721242211,2.13985036444875,-0.068517507045349,0.945373684218387,0.966677879919083
"g583",0,NA,NA,NA,NA,NA
"g584",26.526507121941,0.975373267667261,0.771336278330756,1.26452404102924,0.206041997349677,0.378508325090753
"g585",298.411636379414,1.14066506488131,0.657913723518034,1.73376086271902,0.0829605225082636,0.209129650489581
"g586",15.3089594934274,3.76026814487108,1.23544611536087,3.04365208495776,0.00233725269194922,0.0165062787388631
"g587",968.783878440676,0.203352329391946,0.64854654849501,0.313550862099007,0.753862184956654,0.856232706943884
"g588",62.3873563018762,0.97439827333521,0.70159192369113,1.38883906788554,0.164881692371956,0.323524618005514
"g589",9.63935694685248,-0.924223406362237,0.941837504146662,-0.981298156309475,0.326445731674817,0.505462100595809
"g590",85.4987421413261,-0.752952309314706,0.683918168677021,-1.10093918219957,0.270923127481821,0.449474841297536
"g591",1530.57576656491,-0.780649860289213,0.647426893449328,-1.20577298871554,0.227905033181237,0.40159964584849
"g592",825.671657194005,5.58639596026265,0.694650165608751,8.04202782470664,8.83638198213832e-16,4.00950832439526e-13
"g593",50.2324977492109,-1.61610100617095,0.724730087130716,-2.22993502666525,0.0257517566291384,0.09182600841235
"g594",49.4214051348157,1.23585232221776,0.720499595274032,1.71527136215493,0.0862954865157637,0.212807483731129
"g595",38.4934474052639,8.6358768703279,2.14583948440602,4.02447477226768,5.71026147205715e-05,0.000901228223633368
"g596",7135.96371938111,0.109991708664877,0.645646530680787,0.17035901757096,0.864727800201019,0.921056899862001
"g597",47.4850833269265,-0.055468717503389,0.709927654072318,-0.0781329156361312,0.937722324326339,0.962650463038635
"g598",514.738575963943,-0.899522822614059,0.651956342138164,-1.3797286175083,0.167670218216779,0.327227361358552
"g599",1133.94610816499,0.15479949686647,0.648050722157969,0.238869414960293,0.81120684243128,0.89262995130556
"g600",31.5660940557826,-0.192420249817592,0.740578708342545,-0.259824172164278,0.794999404440113,0.880905933491334
"g601",0,NA,NA,NA,NA,NA
"g602",52.9336372018059,0.540225199778581,0.706097870780954,0.765085439474678,0.444220669622169,0.614059798449533
"g603",4851.08980338121,1.41579010928717,0.64605076584441,2.19145334103378,0.0284190026936469,0.0969558080619721
"g604",76.6133386944032,6.16625717929678,1.21245067571199,5.08577982001269,3.66118599612931e-07,1.46282569598272e-05
"g605",0.475227745743999,2.29605134051971,2.58074822374486,0.889684363392864,0.373635392471387,0.54910788448224
"g606",108.563853011087,-0.10672372506539,0.674275079521392,-0.158279207265296,0.874236791802293,0.925212698029832
"g607",4.75227745743999,5.61796783599995,2.18793623121106,2.56770181683509,0.010237517681224,0.0482625833543417
"g608",589.323042911078,0.0882475853484253,0.650664025064405,0.135626962532146,0.89211618938113,0.936489811293668
"g609",1274.07269887325,-1.00643772340625,0.647994235439734,-1.55315845166936,0.120385284619406,0.269684727268811
"g610",900.131238868356,-1.4950578572734,0.649705793881672,-2.3011305599434,0.0213842524317611,0.0800256044611266
"g611",319.371955038935,-0.876258072845937,0.656011884728076,-1.33573505792377,0.181635886211324,0.347752250499528
"g612",96.0754100123303,0.78729386143193,0.680881182961408,1.15628670777432,0.247563903468632,0.423096501690741
"g613",376.171932556863,0.746883763550224,0.654419623083683,1.14129182134063,0.253748504475421,0.428820796669357
"g614",416.315596780126,-2.03323339029241,0.656998410256883,-3.09473106563139,0.00196991425886899,0.0148939509351659
"g615",423.388616306356,-2.60187688750726,0.660154708131968,-3.94131383970549,8.10365150292538e-05,0.00118613931272658
"g616",102.586955153093,-1.31136059980095,0.681775345583716,-1.92344972327828,0.054423594839307,0.159064129844351
"g617",2.10425424221483,-4.5892881797993,2.258163564981,-2.03230990481326,0.0421222923781135,0.12956560543054
"g618",435.657086569466,0.770921249784658,0.653204555692751,1.18021413516791,0.237915058495224,0.410861875517442
"g619",128.974099397941,-2.14661535985956,0.684329954524095,-3.13681338317623,0.0017079480032441,0.0133617483874485
"g620",7.43343107501823,0.438345480988939,0.997210898750251,0.439571490382118,0.660247493131666,0.784259947666213
"g621",0,NA,NA,NA,NA,NA
"g622",2400.89536111476,0.981967976119733,0.646723084777346,1.51837470972264,0.128919963464871,0.281482257053423
"g623",101.902080848455,5.56762370644601,0.972894423547515,5.72274192521785,1.04818428037749e-08,6.13694989962951e-07
"g624",27.1896531370273,4.63473607421815,1.22261629010894,3.79083455022929,0.000150141947679931,0.00193267826268847
"g625",13.306376880832,7.10338850065881,2.15714277524362,3.29296168161914,0.000991379848412056,0.00889064774346335
"g626",2.37613872871999,4.61797165985415,2.2349940207416,2.06621208692175,0.0388084580655006,0.124667878564396
"g627",1.900910982976,4.29604472599437,2.25815520226483,1.90245768833144,0.057111345376143,0.161208540991757
"g628",31.2279487645713,1.43834497829704,0.767932534905589,1.87300955867675,0.0610670650547815,0.167930127544769
"g629",614.023483576966,-0.496268415550614,0.650541233446275,-0.762854666293182,0.445550074901344,0.614960749768775
"g630",74.2480641104594,-0.263655857273068,0.687472973096399,-0.383514505429289,0.701338317165188,0.812804084249311
"g631",231.324580889443,-1.50222680732292,0.662620757738095,-2.26709892465622,0.023384183262284,0.0863899384162034
"g632",0,NA,NA,NA,NA,NA
"g633",0,NA,NA,NA,NA,NA
"g634",0,NA,NA,NA,NA,NA
"g635",0,NA,NA,NA,NA,NA
"g636",0,NA,NA,NA,NA,NA
"g637",0,NA,NA,NA,NA,NA
"g638",0,NA,NA,NA,NA,NA
"g639",0,NA,NA,NA,NA,NA
"g640",7.26321821813249,-2.73157470288777,1.27687036405622,-2.13927331997151,0.0324135391505341,0.107355061237627
"g641",52.6063560553707,-9.23312527368121,2.14471048847497,-4.30506836391077,1.66934176194551e-05,0.000329332097601207
"g642",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g643",3.68244492387595,-5.39664024837275,2.20823526304207,-2.44387015219489,0.0145306552369949,0.061337266787012
"g644",2177.73092828,-0.315126858169486,0.646683504273261,-0.487296886478686,0.626047953837631,0.762602037728389
"g645",0,NA,NA,NA,NA,NA
"g646",54.662054905336,-1.37543455536239,0.71348969970153,-1.92775670894446,0.053885394739114,0.157999986189809
"g647",111.751084354202,-1.29755772939019,0.678723473045762,-1.91176197806658,0.0559067306853845,0.161208540991757
"g648",1786.51789783912,-0.2812567547863,0.647006238487736,-0.434704857628094,0.66377667200174,0.786907027879268
"g649",576.874033614331,-0.508865933252561,0.650891481562183,-0.781798422113697,0.434333048511222,0.605929656454933
"g650",6.85653169965482,1.17531020813173,1.06992970040329,1.0984929268612,0.271989304554342,0.450009651564386
"g651",492.679855213625,0.66642056677851,0.652146901256952,1.02188719365843,0.306834294327713,0.487716414332184
"g652",2398.80076653081,1.4804973506774,0.64696492864827,2.28837342662556,0.0221157837905423,0.0820861913698041
"g653",113.745083244581,1.73308832935931,0.684990825026043,2.53008984360253,0.0114033322810529,0.0516135862596283
"g654",0,NA,NA,NA,NA,NA
"g655",0,NA,NA,NA,NA,NA
"g656",1181.7481464616,1.09292045540261,0.648386952335436,1.68559908780706,0.0918730450432197,0.220860366560853
"g657",86.8958558213253,1.8433287773712,0.699030793625937,2.63697793313179,0.00836482728798348,0.0419742996120808
"g658",1938.58326869104,0.824348131857842,0.647021387714971,1.27406627896664,0.202639927904434,0.375297417496477
"g659",1319.69443391421,1.13468012647228,0.648086142194121,1.75081683220501,0.0799774662497889,0.204737801471603
"g660",331.63988733402,0.869467009999557,0.655912985002259,1.32558285912965,0.184977906954281,0.353033544818107
"g661",1626.58424925404,0.522618012707406,0.647259550831965,0.807431905849286,0.419417691085543,0.592407088965184
"g662",688.734835352343,-2.52124997702897,0.654080137523497,-3.85464996166222,0.000115895327498317,0.00156528843123347
"g663",0,NA,NA,NA,NA,NA
"g664",536.194108204225,-2.00525929072796,0.654274077580449,-3.06486128587509,0.00217770974262333,0.0156846951700847
"g665",842.446400145159,0.0313822820606477,0.649017953380776,0.0483534883698909,0.961434526817947,0.976163198849957
"g666",80.9697937781417,0.299447676047385,0.68452922866799,0.437450533164338,0.661784643122953,0.785488349845132
"g667",0,NA,NA,NA,NA,NA
"g668",345.808192644057,0.538838343183334,0.654880759276163,0.822803747935593,0.410619605002133,0.583156950765941
"g669",2380.41603553261,0.781845311144578,0.646669458527109,1.20903392117103,0.226649813650131,0.400164797446486
"g670",1621.88280761141,0.5135960311477,0.647262919989563,0.79348903712263,0.427492954012731,0.600077116421583
"g671",164.910331072823,0.478171810048296,0.665180758172795,0.718859955242543,0.472227211999086,0.639144213108383
"g672",0,NA,NA,NA,NA,NA
"g673",0,NA,NA,NA,NA,NA
"g674",0,NA,NA,NA,NA,NA
"g675",0,NA,NA,NA,NA,NA
"g676",2855.68682843815,-0.316780082898287,0.646329952332419,-0.490121309951858,0.62404805946298,0.760676445886708
"g677",236.10140502702,-0.0977066868523684,0.65872386084672,-0.148327231879496,0.882084525127694,0.929723236415078
"g678",1993.36267731681,-2.1438160825758,0.647793212929363,-3.30941423866009,0.000934914028915811,0.00865749470654182
"g679",4303.85463993884,-0.918878829435017,0.646008256272538,-1.42239486959027,0.154911651671577,0.318036841435388
"g680",248.196306074635,-0.951653182496599,0.65928667705623,-1.44345884061515,0.14889125903435,0.308843011596967
"g681",103.506560664788,-0.0769075049588068,0.675660023120627,-0.11382574420135,0.90937593030028,0.947484106483931
"g682",572.232011508726,-1.14469065925733,0.651615324531273,-1.75669695933063,0.0789694761029587,0.202729277407171
"g683",2.85136647446399,4.8810050904053,2.2194189561099,2.19922654844784,0.0278618174939238,0.0961391611244708
"g684",2326.14590867435,0.0207509826609849,0.646580204909967,0.0320934394579469,0.974397535271097,0.984115459431598
"g685",23.3369953562657,5.43833079807744,1.59404001035933,3.41166517950295,0.000645673684083432,0.00640381276836846
"g686",1738.76374841628,0.130369452293666,0.647055587848962,0.201481070161312,0.840322429752359,0.908954408314851
"g687",1519.27197229667,-0.81422448558732,0.647456373017985,-1.25757428534062,0.208545757959229,0.381322897121395
"g688",105.445162895238,1.4029398978071,0.683406248477886,2.05286372627085,0.0400857959046885,0.126973332577678
"g689",0,NA,NA,NA,NA,NA
"g690",0,NA,NA,NA,NA,NA
"g691",0,NA,NA,NA,NA,NA
"g692",2001.60184509216,0.236272258210447,0.646821798529365,0.365281842305939,0.714901031085846,0.823838331060832
"g693",118.568182351848,3.91639088274345,0.757520190525367,5.17001517811334,2.34074982477393e-07,1.06211523299117e-05
"g694",27218.6026768338,2.10166080545273,0.645392170571989,3.25640889567982,0.00112831133286656,0.00979849315384119
"g695",20729.057623699,-0.14201597968812,0.645348295801157,-0.220060981972249,0.825823661803755,0.902933702514346
"g696",239.091596410552,-2.96836084498383,0.67672240164791,-4.38637887227536,1.15253298625727e-05,0.000253651891796797
"g697",28.1532531958517,-3.43939536585656,0.935426267067835,-3.67682145236055,0.00023615821182989,0.00283859042696193
"g698",0,NA,NA,NA,NA,NA
"g699",11.5911037446382,-0.525127871634406,0.885728311716864,-0.592876917998157,0.553263526387133,0.699772334768395
"g700",1481.28808752601,-2.00115811156101,0.648489057872623,-3.085877991721,0.00202952081325988,0.0149739035612466
"g701",0,NA,NA,NA,NA,NA
"g702",4506.18015447778,1.13893819506137,0.646042276486682,1.76294684808425,0.07790945463782,0.201432564341372
"g703",478.919978876602,-0.361981126883814,0.651964862186856,-0.555215699308759,0.578747131907179,0.724931707668412
"g704",12.9990815694136,-3.02108215792342,1.09757318268463,-2.75251090823298,0.00591401761618893,0.0322340599801288
"g705",38.4734615702471,-0.0341419077960338,0.724265559575842,-0.0471400404791147,0.962401615106093,0.976258841002184
"g706",994.774662343798,-0.793030917635764,0.648634310844948,-1.2226163562065,0.221474632435417,0.394781935601311
"g707",16.8694447626319,0.36795625940462,0.817930587400444,0.449862451744301,0.652809623354678,0.782078855702139
"g708",1102.83981686505,0.218433321521701,0.648142790700006,0.337014196032002,0.736106198599597,0.841860586300107
"g709",56.2756564119104,-0.353067303639888,0.700706101195493,-0.503873596986683,0.614350205507604,0.752392458162147
"g710",701.062725152479,-0.741994795424709,0.650030457787416,-1.14147696701832,0.253671491613771,0.428820796669357
"g711",5.15896397591766,-2.14661292641203,1.31038985831109,-1.63814830586275,0.101390760213786,0.239614882536487
"g712",429.352369597013,-1.58382427888467,0.654892257577768,-2.41845015047623,0.01558678107533,0.0650735051411106
"g713",1388.05935459257,-0.198704271286533,0.647518282038347,-0.30687051902384,0.758941929508995,0.859133162085141
"g714",170.986620137876,0.603707247364063,0.664830450111228,0.908061968676467,0.363845482310394,0.541849028873336
"g715",96.4158357261017,1.22177022169813,0.684670627941454,1.78446419612235,0.0743482676895963,0.194721653472752
"g716",7625.88596254616,-0.0612865704499932,0.645615670278813,-0.0949273279310681,0.924372549979694,0.955571739813408
"g717",2.10425424221483,-4.5892881797993,2.258163564981,-2.03230990481326,0.0421222923781135,0.12956560543054
"g718",778.495073665007,1.60564035074632,0.650882635565114,2.4668661645156,0.013630129132496,0.0589016294654291
"g719",313.043767322394,-0.63523457644842,0.65581270308885,-0.96862194565078,0.332733849707942,0.511356424402977
"g720",0,NA,NA,NA,NA,NA
"g721",0,NA,NA,NA,NA,NA
"g722",0,NA,NA,NA,NA,NA
"g723",0,NA,NA,NA,NA,NA
"g724",0,NA,NA,NA,NA,NA
"g725",511.527335908716,0.0901445246745767,0.651492600234438,0.13836615280379,0.88995104582354,0.935298869814549
"g726",849.585680476095,-0.21301711742466,0.648989786598582,-0.328228766959651,0.742738698712951,0.846778101861812
"g727",628.159734420699,1.65356390906907,0.65236145502057,2.53473576089337,0.0112532174823439,0.0512262246716577
"g728",10.455010406368,6.75546667933038,2.16183664503996,3.12487379415549,0.00177881360192203,0.0137972080661901
"g729",92.1896218292155,1.09042207653807,0.684987969630142,1.59188500365465,0.111410545711043,0.2569915368085
"g730",7.80698719114282,1.43834436275194,1.05359392723952,1.36517905576819,0.172196779472552,0.333195260919703
"g731",41.0352381457493,-0.836276064018041,0.724597454524867,-1.15412503700611,0.248448910078858,0.42420956894932
"g732",0,NA,NA,NA,NA,NA
"g733",1292.80482540336,-1.74229255207791,0.648612608367932,-2.68618360112047,0.00722733624622739,0.0378029258988551
"g734",1305.90304107891,2.97558184691677,0.651583094793768,4.56669589909875,4.95471992432848e-06,0.000126659389614876
"g735",0,NA,NA,NA,NA,NA
"g736",0.950455491487998,3.29604811023646,2.37056909796141,1.39040372755678,0.164406315195475,0.322940976276827
"g737",3092.31135008468,0.279787977382777,0.646251226530556,0.432939955696236,0.665058391747936,0.787911867508162
"g738",52.5623615082415,2.50108014126381,0.7597190946014,3.29211172792234,0.000994380987285433,0.00889064774346335
"g739",1386.542197352,1.03106205301789,0.64787286703318,1.59145737610445,0.111506680636442,0.2569915368085
"g740",19.6522700098295,-0.518585128165202,0.795810308336128,-0.651644145260515,0.514630762430009,0.670053682790865
"g741",160.902885425072,-0.0390365188404222,0.664954732630196,-0.0587055282485398,0.95318665602901,0.971383369282793
"g742",251.43665365512,-1.12912832532914,0.65966456386358,-1.71167042643,0.0869574215759923,0.214076254449875
"g743",270.342349400725,1.43140938202999,0.660501744810849,2.16715458100707,0.0302230692697791,0.101395324814508
"g744",1678.15618360076,0.431958137618671,0.647172579845129,0.667454325277564,0.504481975303161,0.664934951991296
"g745",382.581268099982,-1.65522700754435,0.656332720985809,-2.52193278594765,0.0116712006729908,0.0526830192501482
"g746",236.109988749236,-1.55735291615316,0.662574650338409,-2.35045653400374,0.0187503974680018,0.0735031779793158
"g747",0,NA,NA,NA,NA,NA
"g748",3580.0442968543,-0.466443782711168,0.646110357157424,-0.721925871554354,0.470340054046338,0.637065073204554
"g749",0,NA,NA,NA,NA,NA
"g750",3.15638136332224,-5.17424862999822,2.21942751375186,-2.33134382535042,0.0197352370553321,0.0763673642594231
"g751",390.310592373618,-3.35766942420114,0.669226529613638,-5.01723897009822,5.24193502032014e-07,1.98210667955855e-05
"g752",217.865696564182,-1.80510698434801,0.665689696774732,-2.71163425405825,0.00669524221982637,0.0355317679210084
"g753",6.33046813910111,1.59034694173158,1.1481268995084,1.38516651984422,0.166001555534737,0.324668990620201
"g754",1.57819068166112,-4.1742520876459,2.29624622305941,-1.81785909791691,0.0690856712339172,0.183587837905651
"g755",14.1882911450536,1.24569984089727,0.880656724186372,1.41451238227716,0.157211514372286,0.319611109732532
"g756",28.5622201368895,-0.197242633493565,0.749919346423763,-0.263018462497575,0.792536348960899,0.879250289342317
"g757",1045.60981063502,-1.96357723102201,0.649788100383679,-3.021873176598,0.0025121577564015,0.0175367935687259
"g758",0,NA,NA,NA,NA,NA
"g759",332.616093992156,-2.40748162838667,0.662523010984413,-3.63380831830959,0.000279268368754163,0.00329137720317406
"g760",0,NA,NA,NA,NA,NA
"g761",0,NA,NA,NA,NA,NA
"g762",0,NA,NA,NA,NA,NA
"g763",1.05212712110741,-3.58929158146617,2.37057675858604,-1.51410055315275,0.130000338405299,0.281482257053423
"g764",812.861826930906,-1.95867314098286,0.651086526757612,-3.00831465632837,0.00262700987637324,0.0181293647361879
"g765",14.0003728757113,-2.67017589240223,1.01346311786048,-2.63470455445803,0.00842105461043284,0.0419895992250978
"g766",304.246890937754,0.735688294391306,0.656557937404541,1.12052303761581,0.262490941009461,0.441539442013134
"g767",4254.77809281245,-0.271227336503196,0.645954310996703,-0.419886254934493,0.674568549334414,0.795027218858417
"g768",1015.01630977784,0.966990101641687,0.648794085886399,1.49044222608867,0.136107996698391,0.290630604714799
"g769",0,NA,NA,NA,NA,NA
"g770",102.593796420774,1.34814744988259,0.683772278763998,1.97163221112082,0.0486516073057796,0.14547391640855
"g771",1840.151705785,0.88998316483024,0.647146531121311,1.37524211601377,0.169056395292834,0.328871765762587
"g772",2891.6080445407,0.948606523143364,0.646453506761801,1.46740100134208,0.142267002263308,0.300249545474308
"g773",1517.70854008642,0.40777475059715,0.647375365656967,0.629889199109907,0.52876708001151,0.682120318732312
"g774",0,NA,NA,NA,NA,NA
"g775",19.8910240939816,1.89777610005042,0.859950751433248,2.20684277196975,0.0273250457057628,0.095928351945763
"g776",0,NA,NA,NA,NA,NA
"g777",0,NA,NA,NA,NA,NA
"g778",3.90349359557141,1.43834319485507,1.3430723558895,1.07093500104279,0.284198656680804,0.459323741652412
"g779",843.716091028891,1.5183594231565,0.65028477433422,2.33491461446416,0.0195478817354466,0.076166657417807
"g780",4945.99342836326,0.144945752898889,0.645848564619927,0.224426840654492,0.822425187474769,0.899759924814168
"g781",1903.88252156148,0.594345896084377,0.646977889187455,0.918649471670231,0.358278946741396,0.536531591036001
"g782",1049.31224139391,-1.80988995553531,0.649509148404625,-2.78655036650507,0.00532723387911348,0.0298423749709598
"g783",144.661175852614,-0.136632290015799,0.667144315091439,-0.204801700209455,0.83772705859533,0.907746036627179
"g784",0,NA,NA,NA,NA,NA
"g785",0,NA,NA,NA,NA,NA
"g786",46.3004345964067,4.39253805736657,0.979281807613146,4.48546886424116,7.27537705891106e-06,0.000169892652899102
"g787",739.448735596493,0.920092813335598,0.650077359354413,1.4153589570468,0.156963276927121,0.319611109732532
"g788",58.9368241944719,-3.51118667484746,0.802880468350678,-4.37323712963194,1.22417627728588e-05,0.000264509517056413
"g789",0,NA,NA,NA,NA,NA
"g790",5.85524039335711,1.43834401539312,1.15815441462092,1.24192767150476,0.214263249400503,0.38927707473665
"g791",74.3651607299753,-1.17636329531845,0.69345047329995,-1.69639122130878,0.0898118151215276,0.219496269765882
"g792",151.396050087632,-0.80433487056441,0.667525094678887,-1.20495076061723,0.22822231102987,0.401768665877026
"g793",492.66563471024,-1.95979134396755,0.654893047171056,-2.99253649497925,0.00276669585690437,0.0184075969786688
"g794",94.2915956488701,0.0521633026297813,0.678625687162094,0.0768660892397398,0.938730074572192,0.963140240445748
"g795",1.900910982976,4.29604472599437,2.25815520226483,1.90245768833144,0.057111345376143,0.161208540991757
"g796",2375.36906936307,0.39829696044904,0.64658656497337,0.615999437701654,0.537894890910054,0.688005093024488
"g797",5253.74048273671,0.451737745372109,0.645827173628713,0.699471567345064,0.484257375824242,0.648211647800191
"g798",16.157743355296,7.38349521326303,2.15410011510165,3.42764719313643,0.00060883614306928,0.00613909777594857
"g799",17.8353252440163,-5.19099749033872,1.60021382294195,-3.24393991347682,0.00117888612061663,0.0100877505061453
"g800",807.20349794667,2.24698611043721,0.652343659987055,3.44448217751023,0.000572154354798504,0.00586700651954398
"g801",979.45993751874,0.248362908196647,0.648520759191598,0.382968323953484,0.701743250698992,0.812804084249311
"g802",1.900910982976,4.29604472599437,2.25815520226483,1.90245768833144,0.057111345376143,0.161208540991757
"g803",501.084932101659,-1.73947216880281,0.65397107688108,-2.65986100960107,0.0078172903606762,0.0399672732524713
"g804",0,NA,NA,NA,NA,NA
"g805",713.687046119257,0.981943107625454,0.650327141639731,1.50992176821897,0.131063387439823,0.283190533575332
"g806",294.921132601976,-0.348479712478983,0.656144776162976,-0.5311018621787,0.59534819387079,0.739412015752384
"g807",662.556671147904,0.265265098294948,0.65011318687648,0.408029099624075,0.683252311143409,0.801472933292897
"g808",0,NA,NA,NA,NA,NA
"g809",0.526063560553707,-2.58929567907527,2.58075382973868,-1.00330982724433,0.315711396044123,0.493979468810417
"g810",0,NA,NA,NA,NA,NA
"g811",0.526063560553707,-2.58929567907527,2.58075382973868,-1.00330982724433,0.315711396044123,0.493979468810417
"g812",0,NA,NA,NA,NA,NA
"g813",0,NA,NA,NA,NA,NA
"g814",0,NA,NA,NA,NA,NA
"g815",0,NA,NA,NA,NA,NA
"g816",0,NA,NA,NA,NA,NA
"g817",0,NA,NA,NA,NA,NA
"g818",0,NA,NA,NA,NA,NA
"g819",0,NA,NA,NA,NA,NA
"g820",0,NA,NA,NA,NA,NA
"g821",0,NA,NA,NA,NA,NA
"g822",0,NA,NA,NA,NA,NA
"g823",0,NA,NA,NA,NA,NA
"g824",0,NA,NA,NA,NA,NA
"g825",0,NA,NA,NA,NA,NA
"g826",44.4303735932237,0.0156547776925866,0.714222683784876,0.0219186229281144,0.982512869394933,0.987763233655071
"g827",1644.38201180105,-1.2046819052133,0.647468957590505,-1.86060179579329,0.062800431058204,0.171919732082414
"g828",26.4425409047782,2.8831284334701,0.897576525287859,3.21212548706693,0.00131756810701637,0.0109195712978754
"g829",3.80182196595199,5.29604100967454,2.19979505496391,2.40751564457054,0.0160614740316819,0.0650735051411106
"g830",0,NA,NA,NA,NA,NA
"g831",0,NA,NA,NA,NA,NA
"g832",78.2046739434007,0.894410223895902,0.689747511630005,1.29672120423057,0.194727130774804,0.36664308161935
"g833",575.070771383879,0.315774720588441,0.650883324468868,0.485147965414721,0.627571389764695,0.763594155853944
"g834",371.32428676946,-0.353907897169,0.653909366491779,-0.541218577534245,0.58835693413547,0.733241832686234
"g835",66.5781593738492,0.287279781974108,0.692689875316206,0.414730736237436,0.678339029186546,0.798434071318795
"g836",309.71086980253,0.630990976221672,0.65615514869059,0.961649051266099,0.336225923065796,0.514111247147784
"g837",2850.69620631412,0.79875378226769,0.646430239782376,1.23563802110587,0.216593145204051,0.389996585858484
"g838",1714.85213410721,0.14686988914847,0.647083109853886,0.226972218733438,0.820445344672402,0.899219988273195
"g839",564.856795484223,0.498665594778647,0.651107562928494,0.765872834491114,0.443751971203324,0.614048662225962
"g840",0,NA,NA,NA,NA,NA
"g841",1818.16165481241,-0.0783567135549651,0.64696551419908,-0.121114204444062,0.903600578480163,0.942548879276722
"g842",0,NA,NA,NA,NA,NA
"g843",2.00258261259541,-0.146616345112197,1.58038860682795,-0.0927723374357121,0.926084427739266,0.955571739813408
"g844",2581.15367596546,-0.476778479027713,0.64646646134839,-0.737514639248656,0.46080944405231,0.629784060139606
"g845",502.013659303595,-0.650973304047909,0.651849376348746,-0.99865602034362,0.317961352392368,0.495790253086037
"g846",828.189567772839,-0.0177494045733394,0.649079945468577,-0.0273454829366604,0.97818418028004,0.985113912045316
"g847",3.63160910906624,-2.73157130682319,1.68656826286056,-1.61960317111044,0.105317547979169,0.246646902686699
"g848",2453.96620932156,-0.0725245738222464,0.646506602302061,-0.112179169654267,0.910681345115187,0.948299851625969
"g849",151.692481254275,1.23447307055503,0.670646774845409,1.84072020750356,0.0656625710819486,0.178142849796318
"g850",5230.03531094457,1.92795048150032,0.646156456103955,2.98372083616564,0.00284766455939715,0.0185366909882027
"g851",66.5935843637457,-0.587188871926449,0.693416892812475,-0.846804971169409,0.39710383692206,0.571112095097891
"g852",873.902238849106,0.390059284251391,0.648971283724414,0.601042440603628,0.547811719133849,0.693843873152781
"g853",1.900910982976,4.29604472599437,2.25815520226483,1.90245768833144,0.057111345376143,0.161208540991757
"g854",39.6935211256801,-2.077352728512,0.76189195566653,-2.72657128489387,0.00639961275941745,0.0344667571464175
"g855",541.683709685187,1.23514455839672,0.65242222819761,1.89316749953315,0.0583355980037364,0.163686538365937
"g856",126.134135036278,1.58311669492152,0.679280431234447,2.33057898053171,0.0197755709101536,0.0763673642594231
"g857",904.522438258521,0.559719478696244,0.648924921974214,0.862533491537694,0.388394011303948,0.562597869526469
"g858",348.168368414856,-1.22980955906979,0.655944370694858,-1.87486868401207,0.0608107912302042,0.167531260341267
"g859",42.1204956692098,-1.77888382479763,0.744252635895861,-2.39016126917223,0.0168409760482168,0.0676247157688352
"g860",380.231418505935,-3.07261411743746,0.666319693298056,-4.61132118462395,4.0011775826509e-06,0.000106796136948697
"g861",3831.4692912957,0.719440928275769,0.646099542643191,1.11351406523604,0.265487710971002,0.444110779181907
"g862",1015.84913068179,0.35598439352894,0.648432859985915,0.548991908794802,0.583011002546987,0.728763753183734
"g863",9.16412920110848,-1.146615566153,0.967788230526359,-1.184779407298,0.236104676607334,0.408902660345716
"g864",3.05470973370283,-1.14661427411503,1.40616196232552,-0.815421199574163,0.414831253605128,0.587758567754338
"g865",0,NA,NA,NA,NA,NA
"g866",3.80182196595199,5.29604100967454,2.19979505496391,2.40751564457054,0.0160614740316819,0.0650735051411106
"g867",0,NA,NA,NA,NA,NA
"g868",35.7214863028424,-6.21269006344606,1.59018068964888,-3.90690825507248,9.34846287235011e-05,0.00131530698552833
"g869",0,NA,NA,NA,NA,NA
"g870",5.26063560553707,-5.91121147760877,2.18794493422336,-2.70171857853774,0.00689821220700199,0.0362905946542278
"g871",52.2682107641594,-2.45146974562739,0.750656173739044,-3.26576911159811,0.00109167220591965,0.00961837404730175
"g872",248.066064887783,-0.0884352090816675,0.658077044728591,-0.134384278847077,0.893098712532779,0.936979285113869
"g873",0,NA,NA,NA,NA,NA
"g874",0,NA,NA,NA,NA,NA
"g875",0,NA,NA,NA,NA,NA
"g876",0,NA,NA,NA,NA,NA
"g877",0,NA,NA,NA,NA,NA
"g878",0,NA,NA,NA,NA,NA
"g879",692.070551262792,-1.68209288958857,0.651432276244252,-2.58214545230466,0.00981881927378636,0.047021522379742
"g880",39.5101637014581,1.46219175239977,0.74462226185014,1.96366913442354,0.0495684742597899,0.147486525871342
"g881",4043.06340128978,0.341544336848111,0.64600701010129,0.528700666567936,0.597013114719586,0.739644234277166
"g882",3.52993747944683,-0.56165312487263,1.2768710869556,-0.439866741921269,0.660033624947804,0.784259947666213
"g883",114.063242700776,0.144162822897092,0.673052427603327,0.214192560615883,0.830396897234629,0.905207428517028
"g884",177.062909202929,0.72267952311579,0.664555093725801,1.08746367297272,0.27683194461344,0.45577351976841
"g885",1350.81735469055,0.060446967974197,0.647582905219352,0.093342439225943,0.925631517608303,0.955571739813408
"g886",263.949643334013,-0.278360422114175,0.657369196158535,-0.423446099605561,0.67196981653109,0.792673489191687
"g887",149.32264582521,-1.6987134414195,0.67378888765271,-2.52113603021465,0.011697662125515,0.0526830192501482
